full_text,text_clean,class
gokil sih selama tinggal di jkt dan langganan naik jaklingko baru kali ini angkor sopirnya cewek kalau bus sih dah biasa ye,gila tinggal jakarta langgan naik jaklingko baru kali angkor sopir cewek,1
Betul bu aq org katakanla ekonomi pas2an kdg bli beras hari 2 hari ga bsa bli tapi karna program anis jaklingko jd mudah krn g bayar angkotnya pke kartu aja semoga beliau bner2 jadi persiden 2024,betul orang katakanla ekonomi kadang beras hari hari bisa program anis jaklingko jadi mudah tidak bayar angkotnya pakai kartu moga beliau benar jadi persiden,0
0 rupiah jaklingko 11 kilo,rupiah jaklingko kilometer,0
Happy happy happy 30 menit dah sampe rumah gratis pula love Jaklingko banyak banyak,bahagia bahagia bahagia menit sampai rumah gratis cinta jaklingko,1
Ini kamu tinggal di mana JAKLINGKO UNTUK MASYARAKAT DKI DAN JABODETABEK yang kerja di DKI naik Jeklingko 0 Rp Monas Udh rapi dan di kembalikan ke asalnya Main dong Main,tinggal jaklingko masyarakat jabodetabek kerja naik jeklingko monas udah rapi kembali asal main main,1
Transjakarta Min Kartu jaklingko tersedia di halte mana aja ya Kok byk yg habis,transjakarta kartu jaklingko sedia halte banyak habis,0
Iseng cek cineapolis dkt rumah Klo weekdays jam pertama htm 20ribuan transport pakai jaklingko gratis ya cincaylah insyaaAllah,iseng cineapolis rumah kalau weekdays pertama ribu transport pakai jaklingko gratis cincaylah insyaaallah,1
Hai kak kakak udah dapet kah kartu jaklingko nya Aku juga mau beli susah banget,kakak dapat kartu jaklingko beli susah banget,0
Transjakarta Kak maaf mau tanya Beli kartu jaklingko nya di halte mana ya kak Csw kah Kok aku sempet ke sana mau beli tapi katanya habis ya,transjakarta maaf tanya beli kartu jaklingko halte sempat beli kata habis,0
Yang lewatin Lotte Avenue itu ada JakLingko Angkot Gratis atau Busway,lewatin lotte avenue jaklingko angkot gratis busway,0
Transjakarta hallo kak mau tanya kalau mau naik mikrotrans tapi ga punya kartu jaklingko apakah bisa pakai flazz atau KUE yang lainnya,transjakarta hallo tanya naik mikrotrans punya kartu jaklingko pakai flazz,0
real Beri subsidi aja kaya commuterline Transjakarta MRT dan jaklingko,real beri subsidi kaya commuterline transjakarta mass rapid transit jaklingko,0
Tp jaklingko cuma bisa ditopup di bamk dKI,jaklingko ditopup bamk,0
Transjakarta Halo selamat sore admin Saya mau nanya mengenai rute Jaklingko Dari halte sumber waras ke halte jelambar apakah ada rute jak lingkonya Terimakasih,transjakarta halo selamat sore admin tanya kena rute jaklingko halte sumber waras halte jambar rute lingkonya terimakasih,0
Hai min Transjakarta saya kemaren beli kartu jaklingko pembayaran melalui qris dana tetapi di mesin nya pembayaran nya 0 padahal dana saya sudah terpotong itu pengembalian dananya bagaimana ya min Karna saya jadinya bayarnya 2 kali buat 1 kartu Terimakasih,transjakarta kemarin beli kartu jaklingko bayar qris dana mesin bayar dana potong kembali dana jadi bayar kali kartu terimakasih,2
nyesek itu pas lagi nungguin Jaklingko lama bgt akhirnye ada angkot lewat naek angkot biar cepet eh pas udh stopin angkot belakangnye jaklingko,nyesek tunggu jaklingko banget akhirnye angkot lewat naik angkot cepat udah stopin angkot belakangnye jaklingko,0
wkwkwkkwkwk kayaknya emg ada aja supir jaklingko yg galak perihal gga bilang terima kasih tp dibanding komersil ini cukup lumayan sih tingkat keamanannya,wkwkwkkwkwk seperti memang supir jaklingko galak perihal bilang terima kasih banding komersil cukup lumayan tingkat aman,1
Ini gua naek jaklingko aja apa ya tp muter2 pasti gua kebelet pipis tayo mana ini yaallahhh,naik jaklingko tapi muter kebelet pipis tayo yaallahhh,0
Hai Kak Mohon maaf atas kendala yang dialami mengenai saldo terpotong 2 kali silakan laporkan ke nomor Customer Care JakLingko yang dapat di hubungi Whatsapp 0812 6000 1440 Phone 021 29223034 Email customercare co id Terima kasih YMW,mohon maaf atas kendala alami kena saldo potong kali sila lapor nomor customer care jaklingko hubung whatsapp phone email customercare terima kasih,0
Kepala gua abis Kejedot atas mobil jaklingko gegara buru2 MANA SAKIT BGT BUSED SED SED SED,kepala habis jedot atas mobil jaklingko gara-gara buru sakit banget bused,0
Halo Transjakarta tolong palang stop jaklingko ditambah di deretan jalan cipinang jaya jakarta timur atau lebih mudahnya di seberang halte SMAN 53 yang ke arah lapas cipinang untuk mempermudah siswi siswa menjangkau jaklingko Terima kasih,halo transjakarta palang henti jaklingko tambah deret jalan cipinang jaya jakarta timur mudah seberang halte sman arah lembaga masyarakat cipinang mudah siswi siswa jangkau jaklingko terima kasih,0
Transjakarta Min mau nanya dong misalkan dari jalan kepu kesadaran mau ke sunter karya rute nya gmn ya klo pake jaklingko busway,transjakarta tanya misal jalan kepu sadar sunter karya rute gimana kalau pakai jaklingko busway,0
never repeat daily activity balik sekolah naik angkot jaklingko tua di jalan bang yang ada,never repeat daily activity balik sekolah naik angkot jaklingko jalan,2
misi mau nanya nomor jaklingko dari uki ke bnn Transjakarta,misi tanya nomor jaklingko transjakarta,0
Niatnya juga mau ngopi dulu terus naik jaklingko ah elah,niat ngopi terus naik jaklingko elah,0
Misi mau tanya naik jaklingko dari cawang uki ke arah bnn itu nomor berapa ya,misi tanya naik jaklingko cawang arah nomor,0
Emang di citraland ada jaklingko,memang citraland jaklingko,0
Sama kayak TransJakarta orang senengnya nyebut busway Ya biarin aja Busway Lingko JakLingko angkot lebih enak disebut buat orang cadel Wk,transjakarta orang neng nyebut busway biarin busway lingko jaklingko angkot enak sebut orang cadel,0
Dan emang lebih membumi nama jaklingko hahahaha,memang bumi nama jaklingko hahahaha,0
Mikrotrans mas namanya Jaklingko jenama buat sistem transportasi umum terintegrasi Cuman ya emang angkot ini lebih familiar disebut Mikrotrans jaklingko sih gegara desain awalnya tulisan jaklingkonya gede bgt Desain mobil yg skrg lebih gedein tulisan Mikrotrans nya,mikrotrans nama jaklingko jenama sistem transportasi umum integrasi memang angkot familiar sebut mikrotrans jaklingko gara-gara desain awal tulis jaklingkonya gede banget desain mobil sekarang gedein tulis mikrotrans,0
gagasan formula e gimana blm yg lain lain spt jaklingko jalur sepeda penanganan banjir dll apa calonmu sendiri kurang prestasi sampai mencari keburukan calon lain,gagas formula bagaimana yang jaklingko jalur sepeda tangan banjir lain calon kurang prestasi cari keburu calon,0
Toniee achmadi Tapi yg pasti dia pernah mecat jadi menteri nya Krn gak becus kerja Prestasi dan piagam segudang tapi hasil kerja NOL langsung aja TANYAKAN orang nya lsg apa hasil kerja yg nyata selain JAKLINGKO di DKI saja APBD ludes apalagi negara nanti bisa APBN lenyap,toniee achmadi mecat jadi menteri becus kerja prestasi piagam gudang hasil kerja langsung tanya orang hasil kerja nyata jaklingko apbd ludes negara apbn lenyap,0
Kebodohan hari ini salah naik jaklingko,bodoh hari salah naik jaklingko,0
Seru banget liburan 4 hari kemarin Explore BSD dan Jakarta naek MRT dan JakLingko terus perfangirling an nonton Fan Meeting Kim Seon Ho,seru banget libur hari kemarin explore jakarta naik mass rapid transit jaklingko terus perfangirling nonton meeting seon,0
Jaklingko nomor brp ya yg turun di sekitar halte jelambar Transjakarta,jaklingko nomor berapa turun halte jambar transjakarta,0
Oh mau merebut tahta gue sebagai duta selfi di Jaklingko,rebut tahta duta selfi jaklingko,0
Pagi Pak tolong angkot2 se jawa barat terutama depok dibenahi Angkot2 yg udh ga layak beroperasi bobrok dimusnahin aja Gausah semantep jaklingko gapapa Pagi ini di jalan nemu 3 angkot mogok bikin macetttt Tolong di TL pak nuhun,pagi angkot jawa barat utama depok benah angkot udah layak operasi bobrok dimusnahin tidak usah semantep jaklingko gapapa pagi jalan nemu angkot mogok buat macetttt timeline nuhun,0
Kenapa ya angkot jaklingko skrg lama bgt bisa nunggu sampe 20 menit tp sekalinya dtg bergerombol an sampe 3 mobil yg satu kosong yg satu penuh bgt huft Transjakarta,angkot jaklingko sekarang banget nunggu menit sekali datang gerombol mobil satu kosong satu penuh banget keluh transjakarta,0
atau emng ga pernah naik public transport idk ada jaklingko gratis TJ 3 5k krl 3k 6k mrt 3k 14k yg penting ga lewat manggarai aja hidup lu damai bak animeh,memang naik public transport tahu jaklingko gratis trans jakarta ribu ribu ribu mass rapid transit ribu ribu penting tidak lewat manggarai hidup kamu damai animeh,1
inismyname Bonger hoker selalu benar FE di Jakarta Anies klaim JIS di Jakarta Anies klain Jaklingko Anies klaim Pokoknya semua yg terjadi di Jakarta itu karya gubernur batavia JP COEN Dimata bonger hoker Anies tukang klaim,inismyname bonger hoker benar jakarta anies klaim jakarta anies klain jaklingko anies klaim pokok jadi jakarta karya gubernur batavia coen mata bonger hoker anies tukang klaim,0
Jk bicara PBB ada hal yg patut diingat Kalian salah besar jk katakan pak tnp prestasi Inilah salah satu prestasi terbaik bliau slain Jaklingko saat jdi Gubernur dg bebaskan PBB utk Bangunan yg nilainya dibawah 2 M ttu itu sgt berarti bgi wong cilik Apalagi jk,bicara patut ingat salah besar kata prestasi salah satu prestasi baik bliau slain jaklingko jadi gubernur bebas bangun nilai bawah sangat arti cilik,0
Sebagian buruh jakarta berhemat dgn cara berangkat kerja naik jaklingko di sambung dgn kereta api lansia dpt kartu gratis kemana2 naik busway yg terintegrasi dan nyaman,bagi buruh jakarta hemat cara berangkat kerja naik jaklingko sambung kereta lanjut usia kartu gratis naik busway integrasi nyaman,1
Ngga ada kak Separah itu akses transportasi publik di Meruya wkwk Yg kena cuma Angkot Jaklingko aja Itu juga turun Jaklingko ke lokasi masih jauh banget,parah akses transportasi publik meruya tertawa kena angkot jaklingko turun jaklingko lokasi jauh banget,0
Asmara1701 Gue yg bbrp x lwt Sudirman Thamrin ga prnh lihat pmbatas jalur sepeda permanen dibongkar sih nyet mungkin mata lo kali picek tinggal di dlm tmpurung Ya lah warga byr pajak harus ada timbal baliknya kek misalnya JakLingko bs hemat ongkos transportasi s d jutaan sethn wkwk,asmara beberapa lewat sudirman thamrin pernah lihat pmbatas jalur sepeda permanen bongkar nyet mata kamu kali picek tinggal tmpurung warga bayar pajak timbal balik kayak misal jaklingko hemat ongkos transportasi juta sethn tertawa,1
Timur sebagai pusat ekonomi Indonesia wajar gini ratio DKI tinggi karena kebijakan pemerintah pro oligarki dmn para oligarki ber ktp Jakarta Mereka menikmati kue ekonomi terbesar Jaklingko penghapusan PBB membolehkan ojol di jl protokol dll adalah contoh kebijakan pemerintahan,timur pusat ekonomi indonesia wajar gin ratio tinggi bijak perintah profesional oligarki oligarki jakarta nikmat ekonomi besar jaklingko hapus boleh ojol jalan protokol lain contoh bijak perintah,1
Hai kak Untuk rute Jaklingko ke GOR Cilandak yang langsung belum tersedia di Layanan kami kak Terima kasih YJ,rute jaklingko cilandak langsung sedia layan terima kasih,0
WKWKWK DOANYA TP AAMIIN DEH kira2 bs ikut ke andara ga ya gue soalnya bs bgt nih naik jaklingko jir,wkwkwk doa aamiin kira ikut andara soal banget naik jaklingko anjing,0
Berangkat ke JIExpo jam 6 sore dari Cipulir naik minitrans transit CSW lanjut MRT ke HI abis itu ojol sampe JIExpo jam 7 udah masuk venue Pulang jam 10 15 naik ojol ke HI lanjut MRT yang ternyata di weekend sampe malem Sayang di app JakLingko gak nongol tarif integrasinya,berangkat jiexpo sore cipulir naik minitrans transit lanjut mass rapid transit habis ojol jiexpo masuk venue pulang naik ojol lanjut mass rapid transit nyata weekend malam sayang aplikasi jaklingko nongol tarif integrasi,0
Transjakarta ga ada jalur tj ataupun jaklingko disekitaran galaxy park,transjakarta jalur trans jakarta jaklingko sekitar galaxy park,0
1 Jaklingko dan transportasi yang terintegrasi sudah di gagas jaman ahok 2 Jpopinisi skybridge kebayoran baru Tebet ecopark halte integrasi cakra selaras wahana DLL hanya dipakai oleh segelintir orang sedangkan Jakarta itu bergelintir gelintir,jaklingko transportasi integrasi gagas jaman ahok jpopinisi skybridge kebayoran baru tebet ecopark halte integrasi cakra selaras wahana lain pakai gelintir orang jakarta gelintir gelintir,0
pake kartu jaklingko mana bisa tap in terus langsung tap out di TOB enco tap out aja kudu nunggu 4 menit 59 detik dulu dari tap in kalo gaada kartu lain yang tap di readernya,pakai kartu jaklingko terus langsung enco harus nunggu menit detik tidak kartu readernya,0
smua org harus tau gw ngayal ada transportasi umum kayak tj atau jaklingko tpi gedeeee dan bisa buat bawa sepeda jdi klo lu capek bsa pke transport itu huhu,smua orang tahu ngayal transportasi umum trans jakarta jaklingko gedeeee bawa sepeda jadi kalau kamu cape pakai transport huhu,0
Jaklingko samgat membantu keuanganku saat ini,jaklingko samgat bantu uang,1
Transjakarta Ini SS wa sy dengan jaklingko Ayo masalah saya mau di lempar ke pihak mana lagi Ya masa nti direktur jaklingko atw transjakarta sy ganggu terkait hal sepele kyk gini,transjakarta whatsapp jaklingko masalah lempar pihak masa direktur jaklingko transjakarta ganggu kait sepele kayak gin,2
Transjakarta Aduh saya tdk paham Ada kntr perwakilan trasjakarta atw jaklingko yg bs sy datangin spy sy dpt informasi jelas Tdk mgkn kan anda yg ke kntr sy kecuali klo kntr sy resmi manggil anda atas tindak korupsi,transjakarta aduh paham kntr wakil trasjakarta jaklingko bisa datangin informasi jelas mungkin kntr kecuali kalau kntr saya resmi manggil atas tindak korupsi,0
Halo Transjakarta ada jaklingko yg operasi antara halte penjaringan dan halte Pluit Kita mau ke jembatan tiga dari arah stasiun grogol,halo transjakarta jaklingko operasi halte jaring halte pluit jembatan tiga arah stasiun grogol,0
moert Kyushu Di Jakarta sekarang semua jadi Transjakarta Udah nggak ada lagi Metromini n Kopaja atau PPD Mikrolet sebagian juga jadi JakLingko gratis,moert kyushu jakarta jadi transjakarta tidak metromini kopaja mikrolet bagi jadi jaklingko gratis,0
hai kak silakan gunakan kartru berlogo Jaklingko kak BR,sila guna kartru logo jaklingko baru,0
Gakuat liat mobil bak ateez ama busnya balapan kek transjakarta ma jaklingko,kuat lihat mobil ateez sama bus balap kayak transjakarta sama jaklingko,0
Jadi payment pake send bank ke mbak kasir trs tadinya mau ke posbloc dulu hunting photobooth tp gajadiii yauda pulang naik kereta bogor ikutin maps suruh turun dr pintu barat trs naik jaklingko eh ternyata salah arahhhh jd berenti di tengahh mana udh jauh trs turun dulu,jadi payment pakai send bank mbak kasir terus posbloc hunting photobooth gajadiii yauda pulang naik kereta bogor ikutin maps suruh turun pintu barat terus naik jaklingko nyata salah arahhhh jadi renti tengahh udah jauh terus turun,0
Transjakarta min 1 Halte terdekat dr st Cawang halte mana yaa 2 Jaklingko bisa dipake buat naik krl ga,transjakarta halte dekat cawang halte jaklingko pakai naik,0
naik jaklingko kak dari grogol bisa,naik jaklingko grogol,0
Hai kak mohon maaf atas ketidaknyamanannya sudah kami jelaskan sebelumnya alur pemotongan saldo kartu kakak oleh PT jaklingko indonesia ya kak Terima kasih BR,mohon maaf atas ketidaknyamanannya jelas alur potong saldo kartu kakak jaklingko indonesia terima kasih baru,0
Hai Kak Mohon maaf atas kesalahan informasinya Untuk informasi refund pembelian tiket melalui aplikasi JakLingko Kakak bisa tanyakan melalui kanal media sosial JakLingko Indonesia ya Terima kasih,mohon maaf atas salah informasi informasi refund beli tiket aplikasi jaklingko kakak tanya kanal media sosial jaklingko indonesia terima kasih,0
Itu mah buat semua kereta nder bisa setau ku kecuali jaklingko yg bank DKI cma bisa di dki,kereta brother tau jaklingko bank cuma,0
Min pengembalian saldo qris gopay tiket mrt yg gagal di aplikasi jaklingko kapan ya prosesnya dan nunggu brp lama karena sejak siang tadi sampe sekarang blm dikembaliin juga saldo nya,kembali saldo qris gopay tiket mass rapid transit gagal aplikasi jaklingko proses nunggu berapa siang belum dikembaliin saldo,0
braaaay ini aing tinggal naik jaklingko aja dah sampe tp arahnya kebalik ga sih kok kearah apart keknya sepi benerrr armadanya aing kek lost child alias anak ilang,braaaay tinggal naik jaklingko sudah tapi arah balik arah apart kayak sepi benerrr armada kayak lost child alias anak hilang,0
Hai kak Apabila ingin menggunakan layanan Mikrotrans silakan gunakan kartu berlogo Jaklingko dengan tarif Rp 0 Tks DPS,guna layan mikrotrans sila guna kartu logo jaklingko tarif terima kasih,0
